Id, GPSTimeStamp, Lon, Lat, O2 Concentration [micromolar], O2 Saturation [%], Bb(470) [NTU], Bb(532) [NTU], Bb(650) [NTU], CDOM [QSU], Chl. a [ppb], Phycocyanin [ppb]
73671, 2020-12-17 17:23:44, -80.786598, 27.165323, 258.03, 92.04, , , , -3.75, 140.24, 44.19
73670, 2020-12-17 17:22:42, -80.786324, 27.165869, 258.12, 92.17, , , , -2.45, 138.88, 43.20
73669, 2020-12-17 17:19:03, -80.785484, 27.167562, 257.65, 92.24, , , , -3.25, 134.76, 42.24
73668, 2020-12-17 17:15:09, -80.784607, 27.16935, 257.69, 92.49, , , , -4.25, 129.89, 39.00
73667, 2020-12-17 17:11:07, -80.783401, 27.171244, 256.98, 92.44, , , , -3.14, 128.65, 39.95
73666, 2020-12-17 17:10:22, -80.783165, 27.171558, 257, 92.46, , , , -2.68, 129.56, 39.62
73665, 2020-12-17 17:09:06, -80.782768, 27.172129, 256.98, 92.54, , , , -3.03, 127.83, 39.38
73664, 2020-12-17 17:03:46, -80.781197, 27.17432, 256.38, 92.47, , , , -2.98, 126.84, 38.79
73663, 2020-12-17 17:00:10, -80.781265, 27.175449, 255.98, 92.4, , , , -3.82, 128.02, 40.23
73662, 2020-12-17 16:56:12, -80.78344, 27.175861, 255.42, 92.12, , , , -3.04, 130.78, 40.52
73661, 2020-12-17 16:55:21, -80.783798, 27.175852, 255.9, 92.33, , , , -2.30, 131.34, 40.66
73660, 2020-12-17 16:53:10, -80.784851, 27.176058, 255.64, 92.15, , , , -3.08, 131.25, 41.53
73659, 2020-12-17 16:52:09, -80.785378, 27.176128, 255.98, 92.28, , , , -2.37, 132.35, 41.55
73658, 2020-12-17 16:48:32, -80.787209, 27.17614, 256.64, 92.42, , , , -2.94, 133.59, 42.39
73657, 2020-12-17 16:44:33, -80.789398, 27.175884, 256.49, 92.18, , , , -3.23, 135.16, 43.98
73656, 2020-12-17 16:40:52, -80.791405, 27.17556, 255.59, 91.67, , , , -2.04, 137.40, 44.70
73655, 2020-12-17 16:40:16, -80.791794, 27.175529, 255.53, 91.59, , , , -2.74, 137.76, 45.23
73654, 2020-12-17 16:37:51, -80.793159, 27.175207, 255.29, 91.28, , , , -2.37, 140.15, 46.33
73653, 2020-12-17 16:36:50, -80.793686, 27.174965, 255.11, 91.12, , , , -2.47, 141.72, 45.16
73652, 2020-12-17 16:32:53, -80.794022, 27.17495, 255.02, 91.09, , , , -2.36, 142.34, 49.37
73651, 2020-12-17 16:29:14, -80.794197, 27.173767, 255.67, 91.09, , , , -3.00, 144.59, 48.45
